iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,total_deaths_per_million,reproduction_rate,hosp_patients,total_tests,positive_rate,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,stringency_index,population,population_density,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,human_development_index
IND,Asia,India,10/20/2020,7651107,54044,58816.857,115914,717,761.143,5435.709,38.395,82.351,0.86,0,96116771,0.0574,samples tested,0,0,0,0,0,64.35,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,10/21/2020,7706946,55839,57121.286,116616,702,764.286,5475.379,39.671,82.85,0.85,0,97200379,0.0562,samples tested,0,0,0,0,0,64.35,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,10/22/2020,7761312,54366,55834.857,117306,690,735,5514.004,38.624,83.34,0.85,0,98670363,0.0525,samples tested,0,0,0,0,0,64.35,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,10/23/2020,7814682,53370,54571.714,117956,650,708.286,5551.92,37.917,83.802,0.85,0,100113085,0.0486,samples tested,0,0,0,0,0,64.35,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,10/24/2020,7864811,50129,52894.286,118534,578,643.286,5587.534,35.614,84.212,0.85,0,101382564,0.0456,samples tested,0,0,0,0,0,64.35,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,10/25/2020,7909959,45148,51383.714,119014,480,629.143,5619.609,32.075,84.553,0.85,0,102523469,0.0433,samples tested,0,0,0,0,0,64.35,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,10/26/2020,7946429,36470,49909.429,119502,488,615,5645.519,25.91,84.9,0.85,0,103462778,0.0417,samples tested,0,0,0,0,0,64.35,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,10/27/2020,7990322,43893,48459.286,120010,508,585.143,5676.703,31.184,85.261,0.86,0,104420894,0.0408,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,10/28/2020,8040203,49881,47608.143,120527,517,558.714,5712.141,35.438,85.628,0.87,0,105487680,0.0402,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,10/29/2020,8088851,48648,46791.286,121090,563,540.571,5746.703,34.562,86.028,0.89,0,106563440,0.0415,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,10/30/2020,8137119,48268,46062.429,121641,551,526.429,5780.995,34.292,86.42,0.9,0,107728088,0.0423,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,10/31/2020,8184082,46963,45610.143,122111,470,511,5814.359,33.365,86.753,0.91,0,108796064,0.0431,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/1/2020,8229313,45231,45622,122607,496,513.286,5846.494,32.134,87.106,0.92,0,109887303,0.0434,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/2/2020,8267623,38310,45884.857,123097,490,513.571,5873.711,27.217,87.454,0.93,0,110743103,0.0441,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/3/2020,8313876,46253,46222,123611,514,514.429,5906.571,32.86,87.819,0.94,0,111789350,0.0439,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/4/2020,8364086,50210,46269,124315,704,541.143,5942.243,35.672,88.319,0.95,0,112998959,0.0431,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/5/2020,8411724,47638,46124.714,124985,670,556.429,5976.087,33.844,88.795,0.95,0,114208384,0.0422,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/6/2020,8462080,50356,46423,125562,577,560.143,6011.862,35.775,89.205,0.95,0,115429095,0.0422,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/7/2020,8507754,45674,46238.857,126121,559,572.857,6044.311,32.449,89.602,0.95,0,116542304,0.0418,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/8/2020,8553657,45903,46334.857,126611,490,572,6076.923,32.612,89.95,0.95,0,117736791,0.0413,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/9/2020,8591730,38073,46301,127059,448,566,6103.972,27.049,90.269,0.95,0,118572192,0.0414,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/10/2020,8636011,44281,46019.286,127571,512,565.714,6135.431,31.459,90.632,0.94,0,119615857,0.0412,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/11/2020,8683916,47905,45690,128121,550,543.714,6169.465,34.034,91.023,0.94,0,120769151,0.0412,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/12/2020,8728795,44879,45295.857,128668,547,526.143,6201.349,31.884,91.412,0.93,0,121962509,0.0409,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/13/2020,8773479,44684,44485.571,129188,520,518,6233.095,31.746,91.781,0.92,0,123101739,0.0406,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/14/2020,8814579,41100,43832.143,129635,447,502,6262.294,29.199,92.099,0.91,0,124031230,0.041,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/15/2020,8845127,30548,41638.571,130070,435,494.143,6283.997,21.703,92.408,0.9,0,124836819,0.0411,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/16/2020,8874290,29163,40365.714,130519,449,494.286,6304.716,20.719,92.727,0.92,0,125698525,0.0397,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/17/2020,8912907,38617,39556.571,130993,474,488.857,6332.151,27.435,93.064,0.94,0,126542907,0.04,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/18/2020,8958483,45576,39223.857,131578,585,493.857,6364.53,32.379,93.479,0.97,0,127480186,0.0409,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/19/2020,9004365,45882,39367.143,132162,584,499.143,6397.127,32.597,93.894,0.99,0,128508389,0.0421,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/20/2020,9050597,46232,39588.286,132726,564,505.429,6429.973,32.845,94.295,1,0,129591786,0.0427,samples tested,0,0,0,0,0,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/21/2020,9095806,45209,40175.286,133227,501,513.143,6462.091,32.119,94.651,1,0,130657808,0.0424,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/22/2020,9139865,44059,42105.429,133738,511,524,6493.393,31.302,95.014,1.01,0,131733134,0.0427,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/23/2020,9177840,37975,43364.286,134218,480,528.429,6520.372,26.979,95.355,1,0,132582730,0.0441,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/24/2020,9222216,44376,44187,134699,481,529.429,6551.899,31.527,95.697,0.99,0,133682275,0.0433,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/25/2020,9266705,44489,44031.714,135223,524,520.714,6583.506,31.607,96.069,0.98,0,134841307,0.0419,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/26/2020,9309787,43082,43631.714,135715,492,507.571,6614.113,30.607,96.418,0.96,0,135931545,0.0411,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/27/2020,9351109,41322,42930.286,136200,485,496.286,6643.471,29.357,96.763,0.95,0,137062749,0.0402,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/28/2020,9392919,41810,42444.714,136696,496,495.571,6673.174,29.704,97.115,0.94,0,138220354,0.0393,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/29/2020,9431691,38772,41689.429,137139,443,485.857,6700.72,27.545,97.43,0.93,0,139503803,0.0376,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,11/30/2020,9462809,31118,40709.857,137621,482,486.143,6722.828,22.108,97.772,0.91,0,140379976,0.0365,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/1/2020,9499413,36604,39599.571,138122,501,489,6748.833,26.005,98.128,0.9,0,141349298,0.0362,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/2/2020,9534964,35551,38322.714,138648,526,489.286,6774.09,25.257,98.502,0.89,0,142445949,0.0353,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/3/2020,9571559,36595,37396,139188,540,496.143,6800.089,25.999,98.886,0.89,0,143557647,0.0343,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/4/2020,9608211,36652,36728.857,139700,512,500,6826.128,26.039,99.249,0.89,0,144727749,0.0335,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/5/2020,9644222,36011,35900.429,140182,482,498,6851.712,25.584,99.592,0.88,0,145885512,0.0328,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/6/2020,9677203,32981,35073.143,140573,391,490.571,6875.143,23.431,99.87,0.88,0,146986575,0.0328,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/7/2020,9703770,26567,34423,140958,385,476.714,6894.018,18.874,100.143,0.87,0,147787656,0.0325,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/8/2020,9735850,32080,33776.714,141360,402,462.571,6916.809,22.791,100.429,0.86,0,148814055,0.0317,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/9/2020,9767371,31521,33201,141772,412,446.286,6939.203,22.394,100.722,0.85,0,149836767,0.0314,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/10/2020,9796744,29373,32169.286,142185,413,428.143,6960.071,20.868,101.015,0.85,0,150759726,0.0313,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/11/2020,9826775,30031,31223.429,142628,443,418.286,6981.406,21.335,101.33,0.85,0,0,0.0312,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/12/2020,9857029,30254,30401,143019,391,405.286,7002.9,21.494,101.607,0.84,0,152697399,0.0312,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/13/2020,9884100,27071,29556.714,143355,336,397.429,7022.133,19.233,101.846,0.84,0,153711833,0.0308,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/14/2020,9906165,22065,28913.571,143709,354,393,7037.809,15.676,102.098,0.84,0,154566990,0.0299,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/15/2020,9932547,26382,28099.571,144096,387,390.857,7056.552,18.743,102.373,0.83,0,155560655,0.0292,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/16/2020,9956557,24010,27026.571,144451,355,382.714,7073.61,17.058,102.625,0.83,0,156646280,0.0278,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/17/2020,9979447,22890,26100.429,144789,338,372,7089.872,16.262,102.865,0.83,0,157805240,0.0259,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/18/2020,10004599,25152,25403.429,145136,347,358.286,7107.741,17.869,103.111,0.85,0,158918646,0.0247,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/19/2020,10031223,26624,24884.857,145477,341,351.143,7126.656,18.915,103.354,0.85,0,160090514,0.0236,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/20/2020,10055560,24337,24494.286,145810,333,350.714,7143.946,17.29,103.59,0.86,0,161198195,0.0229,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/21/2020,10075116,19556,24135.857,146111,301,343.143,7157.839,13.894,103.804,0.87,0,162098329,0.0224,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/22/2020,10099066,23950,23788.429,146444,333,335.429,7174.855,17.015,104.041,0.87,0,163170557,0.0219,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/23/2020,10123778,24712,23888.714,146756,312,329.286,7192.411,17.557,104.262,0.86,0,164268721,0.0219,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/24/2020,10146845,23067,23914,147092,336,329,7208.799,16.388,104.501,0.86,0,165308366,0.0223,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/25/2020,10169118,22273,23502.714,147343,251,315.286,7224.623,15.824,104.679,0.85,0,166305762,0.0223,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/26/2020,10187850,18732,22375.286,147622,279,306.429,7237.931,13.308,104.878,0.84,0,167159289,0.0222,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/27/2020,10207871,20021,21758.714,147901,279,298.714,7252.155,14.224,105.076,0.85,0,168102657,0.0221,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/28/2020,10224303,16432,21312.429,148153,252,291.714,7263.829,11.674,105.255,0.86,0,168818054,0.0222,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/29/2020,10244852,20549,20826.571,148439,286,285,7278.428,14.599,105.458,0.87,0,169801749,0.022,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/30/2020,10266674,21822,20413.714,148738,299,283.143,7293.931,15.503,105.671,0.87,0,170922030,0.0215,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,12/31/2020,10286709,20035,19980.571,148994,256,271.714,7308.165,14.234,105.852,0.87,0,172049274,0.0207,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/1/2021,10305788,19079,19524.286,149218,224,267.857,7321.72,13.555,106.012,0.87,0,173111694,0.0201,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/2/2021,10323965,18177,19445,149435,217,259,7334.634,12.914,106.166,0.86,0,173941658,0.0201,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/3/2021,10340469,16504,18942.571,149649,214,249.714,7346.359,11.725,106.318,0.87,0,174899783,0.0195,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/4/2021,10356844,16375,18934.429,149850,201,242.429,7357.992,11.634,106.461,0.89,0,175635761,0.0194,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/5/2021,10374932,18088,18582.857,150114,264,239.286,7370.843,12.851,106.648,0.89,0,176531997,0.0193,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/6/2021,10395278,20346,18372,150336,222,228.286,7385.298,14.455,106.806,0.89,0,177463405,0.0197,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/7/2021,10413417,18139,18101.143,150570,234,225.143,7398.185,12.887,106.972,0.89,0,178400995,0.0199,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/8/2021,10413417,0,15375.571,150570,0,193.143,7398.185,0,106.972,0.89,0,179336364,0.0173,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/9/2021,10450284,36867,18045.571,150999,429,223.429,7424.377,26.192,107.277,0.98,0,180253315,0.02,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/10/2021,10466595,16311,18018,151160,161,215.857,7435.965,11.588,107.391,0.95,0,181096622,0.0204,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/11/2021,10479179,12584,17476.429,151327,167,211,7444.905,8.94,107.51,0.92,0,181755831,0.02,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/12/2021,10495147,15968,17173.571,151529,202,202.143,7456.249,11.344,107.653,0.9,0,182652887,0.0196,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/13/2021,10512093,16946,16687.857,151727,198,198.714,7468.289,12.039,107.794,0.89,0,183489114,0.0194,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/14/2021,10527683,15590,16323.714,151918,191,192.571,7479.364,11.076,107.93,0.88,0,184232305,0.0196,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/15/2021,10542841,15158,18489.143,152093,175,217.571,7490.133,10.769,108.054,0.87,0,184962401,0.023,samples tested,0,0,0,0,0,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/16/2021,10557985,15144,15385.857,152274,181,182.143,7500.892,10.759,108.183,0.86,0,185765491,0.0195,samples tested,191181,191181,0,0,191181,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/17/2021,10571773,13788,15025.429,152419,145,179.857,7510.688,9.796,108.286,0.87,0,186544868,0.0193,samples tested,224301,224301,0,0,33120,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/18/2021,10581823,10050,14663.429,152556,137,175.571,7517.828,7.14,108.383,0.87,0,187093036,0.0192,samples tested,454049,454049,0,0,229748,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/19/2021,10595639,13816,14356,152718,162,169.857,7527.644,9.816,108.498,0.88,0,187802827,0.0195,samples tested,674835,674835,0,0,220786,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/20/2021,10610883,15244,14112.857,152869,151,163.143,7538.474,10.83,108.605,0.89,0,188566947,0.0195,samples tested,806484,806484,0,0,131649,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/21/2021,10625428,14545,13963.571,153032,163,159.143,7548.807,10.333,108.721,0.9,0,189347782,0.0191,samples tested,1043534,1043534,0,0,237050,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/22/2021,10639684,14256,13834.714,153184,152,155.857,7558.935,10.128,108.829,0.9,0,190148024,0.0187,samples tested,1390592,1390592,0,0,347058,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/23/2021,10654533,14849,13792.571,153339,155,152.143,7569.485,10.549,108.939,0.9,0,190985119,0.0185,samples tested,1582201,1582201,0,0,191609,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/24/2021,10667736,13203,13709,153470,131,150.143,7578.865,9.38,109.032,0.9,0,191766871,0.0184,samples tested,1615504,1615504,0,0,33303,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/25/2021,10676838,9102,13573.571,153587,117,147.286,7585.331,6.466,109.115,0.9,0,192337117,0.0181,samples tested,2023809,2023809,0,0,408305,68.98,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/26/2021,10689527,12689,13412.571,153724,137,143.714,7594.346,9.015,109.213,0.91,0,193062694,0.0178,samples tested,2029480,2029480,0,0,5671,67.13,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/27/2021,10701193,11666,12901.429,153847,123,139.714,7602.634,8.288,109.3,0.92,0,193613120,0.0179,samples tested,2355979,2355979,0,0,326499,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/28/2021,10720048,18855,13517.143,154010,163,139.714,7616.03,13.395,109.416,0.95,0,194338773,0.019,samples tested,2928053,2928053,0,0,572074,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/29/2021,10733130,13082,13349.429,154147,137,137.571,7625.324,9.294,109.513,0.93,0,195081079,0.0189,samples tested,3500027,3500027,0,0,571974,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/30/2021,10746174,13044,13091.571,154274,127,133.571,7634.591,9.267,109.604,0.91,0,195837408,0.0189,samples tested,3744334,3744334,0,0,244307,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,1/31/2021,10757610,11436,12839.143,154392,118,131.714,7642.716,8.125,109.687,0.9,0,196588372,0.0186,samples tested,3758843,3758843,0,0,14509,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,2/1/2021,10766245,8635,12772.429,154486,94,128.429,7648.85,6.135,109.754,0.9,0,197092635,0.0188,samples tested,3950156,3950156,0,0,191313,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,2/2/2021,10777284,11039,12536.714,154596,110,124.571,7656.693,7.843,109.832,0.9,0,197752057,0.0187,samples tested,4138918,4138918,0,0,188762,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,2/3/2021,10790183,12899,12712.857,154703,107,122.286,7665.857,9.164,109.908,0.91,0,198473178,0.0183,samples tested,4449552,4449552,0,0,310634,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,2/4/2021,10802591,12408,11791.857,154823,120,116.143,7674.672,8.815,109.994,0.92,0,199216019,0.0169,samples tested,4959445,4959445,0,0,509893,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
IND,Asia,India,2/5/2021,10814304,11713,11596.286,154918,95,110.143,7682.994,8.321,110.061,0.92,0,199931795,0.0167,samples tested,5416849,5416849,0,0,457404,61.57,1407563842,450.419,5.989,3.414,6426.674,282.28,10.39,0.53,69.66,0.645
